,population,income,house_value,rent,tract,unemployment,poverty
92,5487,24724,168300,1183,08005007400,0.06,0.16
93,5045,26109,133100,1131,08005007704,0.08,0.17
94,5014,34836,346200,991,08005005611,0.02,0.1
95,2631,40539,407700,1979,08005005624,0.06,0.02
96,3635,33524,280200,1172,08005005626,0.08,0.08
97,3109,61639,402600,1691,08005005633,0.02,0.03
98,2633,43422,354200,1465,08005005800,0.08,0.05
99,2611,31929,263300,1295,08005006300,0.04,0.13
100,3395,28212,269100,901,08005006400,0.01,0.14
101,2041,82083,1618600,2154,08005006705,0.05,0.02
102,3270,41974,343300,1704,08005005614,0.03,0.03
103,2421,51788,831500,1512,08005005622,0.05,0.01
104,3267,49375,379100,2016,08005005632,0.05,0.05
105,3634,30000,196600,1204,08005005700,0.05,0.2
106,4582,31037,327700,859,08005006604,0.04,0.12
107,4632,42108,484900,1366,08005006815,0.05,0.08
108,3126,15504,57000,701,08101000800,0.09,0.32
109,4372,27546,219400,1057,08101002804,0.11,0.11
110,3699,26029,118900,797,08101000904,0.02,0.15
111,5447,16770,80900,853,08101001000,0.18,0.45
112,2194,25451,105000,848,08101001800,0.16,0.2
113,2099,-666666666,-666666666,-666666666,08101000300,,0.0
114,2846,23558,94300,809,08101000400,0.07,0.28
115,769,3821,-666666666,471,08101000903,0.1,0.39
116,1421,12551,67700,624,08101002100,0.14,0.32
117,1016,28359,93600,896,08101003001,0.22,0.2
118,1756,15603,84900,761,08101002400,0.12,0.29
119,4378,37163,233800,1529,08101002906,0.08,0.06
120,5099,21591,117100,789,08101002700,0.11,0.17
121,4476,32424,189000,1207,08101002806,0.05,0.07
122,2935,17543,80100,824,08101002901,0.16,0.29
123,2960,35957,224300,860,08101003004,0.07,0.07
124,1909,23464,133200,769,08101003103,0.11,0.27
125,1960,14081,84400,634,08101000600,0.17,0.32
126,2247,22568,120700,725,08101001500,0.04,0.32
127,3236,18507,77800,763,08101002000,0.13,0.38
128,4753,26112,168700,917,08101002807,0.08,0.12
129,2022,19302,79900,919,08101000200,0.08,0.23
130,6413,22972,132600,709,08101000902,0.11,0.22
131,1403,19276,100700,598,08101001900,0.1,0.27
132,2164,28837,172700,1042,08101003104,0.05,0.12
133,2352,15273,64500,881,08101001100,0.22,0.38
134,6878,34430,166200,1109,08101002903,0.08,0.15
135,4775,26790,265400,857,08031003601,0.04,0.25
136,3375,40051,398100,941,08031003701,0.04,0.12
137,4877,37053,425400,965,08031003702,0.05,0.14
138,5896,55081,385800,1481,08031004304,0.01,0.06
139,2704,30643,281300,1417,08031005001,0.02,0.09
140,4826,32302,272200,921,08031005503,0.06,0.1
141,4955,30599,332100,1079,08031006814,0.03,0.12
142,4836,26727,-666666666,1079,08031007006,0.06,0.18
143,2984,30151,223000,828,08041000800,0.07,0.1
144,2229,32284,313400,761,08041000900,0.05,0.12
145,3839,22984,155000,929,08041002101,0.11,0.18
146,3415,40934,448200,1630,08041002501,0.05,0.06
147,8038,34890,321500,1025,08041003701,0.05,0.08
148,12304,47430,322100,1754,08041003902,0.05,0.04
149,14728,36856,219200,1466,08041004503,0.05,0.03
150,3183,32984,200200,1309,08041005602,0.06,0.04
151,3084,34055,192400,1307,08041005800,0.08,0.06
152,6838,29289,201100,971,08041005900,0.03,0.13
153,6682,21824,165500,809,08041006000,0.04,0.21
154,3868,24235,132800,1348,08041006501,0.13,0.19
155,2436,33350,253800,783,08041006600,0.05,0.14
156,2083,22432,179700,832,08041001500,0.09,0.19
157,3496,14229,292700,843,08041001600,0.11,0.14
158,1952,40896,244300,1116,08041001800,0.02,0.09
159,3323,21378,169100,862,08041002700,0.11,0.24
160,3517,34544,295900,868,08041003400,0.06,0.08
161,3965,30285,161500,1083,08041004200,0.09,0.09
162,6906,27835,188300,1231,08041004300,0.1,0.14
163,5060,20368,279600,1276,08041007800,0.14,0.1
164,2754,50375,316700,1243,08041003708,0.05,0.07
165,3327,30253,171800,1315,08041004507,0.1,0.04
166,3813,27940,179600,1085,08041004901,0.06,0.08
167,2519,42985,320900,1099,08041007900,0.05,0.04
168,5985,17394,133500,757,08041005400,0.15,0.34
169,7387,24297,152700,1031,08041006400,0.08,0.21
170,7054,28723,153300,766,08041004508,0.06,0.1
171,5087,44952,388300,1300,08041003702,0.05,0.05
172,6305,40674,286700,1188,08041003709,0.07,0.08
173,4729,24198,75000,906,08041004501,0.16,0.19
174,3850,24402,173100,1337,08031008304,0.08,0.23
175,2742,33533,172300,1079,08123001413,0.02,0.06
176,3414,32665,256900,1609,08123001410,0.06,0.04
177,2448,39587,268800,971,08123001411,0.03,0.02
178,2710,43233,296200,1235,08123001412,0.03,0.1
179,2218,41825,225700,1331,08123001414,0.03,0.07
180,4232,26716,175000,950,08031004503,0.01,0.24
181,4393,19256,181800,1033,08031004504,0.03,0.29
182,4747,19213,174800,1004,08031004505,0.03,0.42
183,4020,18504,174700,813,08031004506,0.02,0.31
184,5259,23413,212600,1372,08031008386,0.09,0.13
185,7446,24841,203500,1256,08031008387,0.04,0.21
186,9583,31246,224900,1391,08031008388,0.05,0.03
187,10589,36428,269100,1860,08031008389,0.04,0.05
188,9485,31446,221800,1543,08031008390,0.08,0.14
189,6898,36115,229100,1504,08031008391,0.01,0.06
190,3770,32862,262300,1024,08031015300,0.06,0.12
191,4605,30228,326900,1197,08031015400,0.02,0.14
192,3794,31002,315700,1034,08031015500,0.07,0.15
193,8536,22156,195800,822,08031015600,0.12,0.38
194,3326,31878,213300,1199,08123002016,0.05,0.06
195,625,62188,529200,-666666666,08123002017,0.07,0.04
196,1613,40417,349000,-666666666,08123002018,0.05,0.01
197,4829,48774,298800,1360,08123002019,0.07,0.04
198,5500,46997,326900,1790,08123002020,0.04,0.02
199,659,53355,445500,-666666666,08123002021,0.03,0.05
200,8261,35517,216700,1274,08123002101,0.01,0.07
201,12967,36325,278000,1645,08123002102,0.03,0.02
202,2937,29815,286100,1090,08059010306,0.07,0.07
203,5999,61152,488100,2278,08059009838,0.03,0.01
204,2382,27192,378500,1171,08059009900,0.09,0.18
205,2434,42969,401400,2296,08059010205,0.03,0.04
206,2401,30053,256400,989,08059010604,0.07,0.11
207,5740,33157,328900,1025,08059010702,0.08,0.18
208,2651,49389,419800,1000,08059010801,0.05,0.12
209,4929,32403,309600,1313,08059011202,0.04,0.06
210,2841,36934,332600,1112,08059011728,0.09,0.08
211,5484,31219,227500,1149,08059011803,0.02,0.11
212,4344,31989,287400,1346,08059011804,0.06,0.09
213,3998,58936,500000,1525,08059012036,0.05,0.01
214,2348,39655,344700,1855,08059012048,0.01,0.02
215,5189,49020,392400,1750,08059012024,0.05,0.09
216,3581,47521,385000,1396,08059012051,0.02,0.03
217,1736,26266,122000,826,08033000100,0.0,0.14
218,569,26344,269400,1069,08111972600,0.1,0.03
219,4496,27276,187200,1032,08001009604,0.12,0.19
220,5362,28003,217900,1276,08001009401,0.09,0.07
221,5357,31596,235300,1318,08001009407,0.08,0.17
222,4595,52095,357500,1972,08001009408,0.01,0.02
223,5527,23161,84600,858,08001008308,0.08,0.31
224,5986,35764,232200,1408,08001008508,0.04,0.05
225,5665,41016,311500,1784,08014030800,0.03,0.09
226,5904,50359,406500,1833,08014030900,0.04,0.01
227,5567,52745,389600,1735,08014031000,0.04,0.04
228,4655,38774,275000,1558,08014031100,0.04,0.11
229,4389,41056,280500,1526,08014031200,0.08,0.11
230,2649,78527,618900,1538,08014031300,0.03,0.01
231,4711,52178,532800,2893,08014031400,0.03,0.05
232,0,-666666666,-666666666,-666666666,08014980100,,
233,0,-666666666,-666666666,-666666666,08014980200,,
234,0,-666666666,-666666666,-666666666,08014980300,,
235,4895,25622,307800,911,08015000401,0.02,0.09
236,3777,17864,209000,646,08015000402,0.01,0.1
237,2127,29297,90000,613,08017960600,0.08,0.12
238,4109,21844,132200,533,08021974900,0.05,0.16
239,2020,18937,127200,661,08023972600,0.1,0.31
240,1608,16382,106800,325,08023972700,0.09,0.28
241,5514,13440,79700,827,08025969600,0.21,0.19
242,4505,23435,248300,660,08027970100,0.09,0.15
243,2787,17226,288200,429,08031001901,0.2,0.46
244,798,5257,500000,-666666666,08031001902,0.07,0.01
245,2984,34524,411200,1167,08067971000,0.03,0.08
246,4350,24225,427200,1143,08067971100,0.09,0.21
247,5265,32155,362900,1250,08067970701,0.05,0.07
248,2868,38099,268200,1070,08081000300,0.01,0.06
249,4548,27321,163100,616,08081000400,0.03,0.14
250,4319,28720,142200,806,08081000500,0.05,0.08
251,7583,32281,617700,1081,08097000100,0.03,0.06
252,1774,16921,80900,571,08105976800,0.1,0.21
253,5141,21397,127000,569,08105976700,0.12,0.19
254,5476,40559,279500,1523,08059011702,0.03,0.09
255,3435,35754,274700,950,08059011709,0.08,0.03
256,3595,30019,231100,1126,08059011723,0.04,0.12
257,1744,47619,333300,1638,08059011725,0.05,0.02
258,3466,30755,177700,1040,08059011730,0.03,0.21
259,3335,36291,379100,958,08059011951,0.01,0.12
260,3309,43682,448800,1311,08059012026,0.07,0.09
261,3642,71296,799300,-666666666,08059012034,0.03,0.01
262,5241,58988,589000,-666666666,08059012035,0.06,0.03
263,5901,42285,332200,1283,08059012045,0.05,0.02
264,3758,41613,328100,1184,08059012055,0.04,0.02
265,6162,31370,374600,1131,08059011000,0.04,0.13
266,3894,30322,238700,1065,08059010305,0.06,0.14
267,2540,31141,250000,1051,08059010405,0.04,0.18
268,4436,31155,349600,1091,08059010503,0.05,0.12
269,4014,36070,352100,1423,08045951701,0.04,0.06
270,3507,25625,355000,1132,08045951702,0.04,0.13
271,6245,36354,559200,1311,08045951803,0.04,0.09
272,3958,36308,597500,1478,08045951804,0.05,0.13
273,4901,35387,263400,1294,08045951901,0.07,0.08
274,7111,39090,302500,1390,08045951902,0.03,0.06
275,5051,32744,218000,1000,08045952001,0.11,0.16
276,8266,33368,238600,945,08045952002,0.06,0.1
277,4908,36741,308800,1081,08049000201,0.04,0.04
278,6907,29667,279700,1040,08049000202,0.05,0.14
279,3196,17456,92300,585,08055960600,0.13,0.19
280,3302,27925,168300,986,08055960900,0.03,0.1
281,5657,24145,415900,1208,08059009849,0.06,0.24
282,2475,53682,633400,1149,08059009850,0.01,0.05
283,3810,49720,404300,1565,08059009851,0.04,0.04
284,3817,36906,419000,1422,08059009852,0.06,0.07
285,2870,22219,164000,850,08059011401,0.09,0.23
286,4404,23411,246700,882,08059011402,0.05,0.18
287,5324,33459,143800,1331,08059011732,0.06,0.15
288,1411,31546,293600,996,08059011733,0.05,0.15
289,4995,34103,303400,1469,08059011805,0.02,0.09
290,4974,24247,232900,800,08059011806,0.02,0.12
291,3261,43155,411100,1339,08059012059,0.03,0.02
292,3170,41218,243700,1444,08059012060,0.05,0.08
293,4009,34578,292100,1243,08059015800,0.04,0.09
294,3672,33750,383500,1197,08059015900,0.02,0.07
295,4595,45718,296200,1690,08059060300,0.04,0.02
296,3562,36574,273700,1740,08059060400,0.09,0.05
297,5699,62161,474600,1291,08059060500,0.02,0.04
298,0,-666666666,-666666666,-666666666,08059980000,,
299,1305,-666666666,-666666666,-666666666,08059980400,,0.0
300,1368,22886,83200,619,08061960100,0.03,0.1
301,5468,24224,130800,823,08063962100,0.05,0.11
302,1384,25463,144600,671,08063962200,0.05,0.09
303,994,25200,120600,583,08063962300,0.08,0.11
304,2308,28785,216700,819,08065961900,0.09,0.15
305,5620,33702,321600,1115,08067940400,0.04,0.08
306,5549,35862,415400,962,08067970703,0.03,0.12
307,3837,35906,399000,851,08067970704,0.05,0.06
308,3065,17160,384800,1264,08069000201,0.04,0.36
309,2390,36804,366300,1104,08069000202,0.07,0.16
310,2009,26162,244000,1111,08069000401,0.03,0.13
311,2428,25383,390500,988,08069000402,0.01,0.19
312,5847,12935,249800,976,08069000503,0.07,0.44
313,3483,26016,185100,813,08101003200,0.09,0.21
314,4662,22959,145000,705,08101001700,0.08,0.17
315,2204,18306,160300,678,08101000905,0.09,0.29
316,3393,36150,294500,772,08005006603,0.07,0.12
317,4017,45933,423900,2110,08005006711,0.08,0.02
318,5966,61364,684600,1934,08005006808,0.02,0.01
319,3972,30036,239200,1154,08005005553,0.05,0.15
320,4298,50262,410400,1893,08005005623,0.03,0.03
321,3438,42137,334000,1833,08005005631,0.05,0.02
322,3506,24516,194600,1193,08005005551,0.09,0.16
323,2508,21875,62800,865,08005005552,0.08,0.28
324,3103,41823,301200,1087,08005005625,0.04,0.13
325,5783,40506,359000,1820,08005005630,0.03,0.03
326,2289,31931,-666666666,1308,08005006501,0.02,0.19
327,3531,31492,269500,1103,08005006502,0.04,0.14
328,5531,28611,215700,961,08005006601,0.07,0.09
329,5495,61798,412300,1814,08005006709,0.05,0.02
330,4023,19674,206700,880,08005007201,0.11,0.29
331,3692,33454,450400,1496,08005005952,0.07,0.12
332,3646,22337,175300,1157,08005007600,0.11,0.23
333,3305,40765,260200,1663,08101002808,0.12,0.18
334,1953,22406,100300,696,08101000500,0.09,0.19
335,3565,20262,154200,740,08101002802,0.09,0.15
336,5367,20962,126800,919,08101002801,0.05,0.22
337,6087,22471,189100,959,08085966400,0.1,0.2
338,2203,25390,177300,723,08085966100,0.03,0.12
339,6086,21602,151400,731,08085966300,0.12,0.3
340,2893,28085,235400,847,08087000200,0.05,0.11
341,1702,28564,206400,983,08087000800,0.04,0.1
342,4160,26570,150500,721,08087000400,0.05,0.09
343,2099,23106,115900,698,08087000300,0.03,0.12
344,2268,26023,118100,863,08087000500,0.11,0.09
345,2862,31716,238400,824,08087000100,0.02,0.07
346,6027,25518,134100,790,08087000700,0.06,0.1
347,6112,27746,151300,712,08087000600,0.02,0.07
348,2823,28021,241000,1152,08093000300,0.08,0.12
349,1722,39535,291000,945,08093000400,0.09,0.18
350,3586,33156,252600,1207,08093000200,0.0,0.03
351,2526,24459,223800,980,08093000500,0.06,0.09
352,6243,34375,284400,980,08093000100,0.04,0.02
353,3387,20378,174800,716,08109977600,0.11,0.22
354,2951,19650,84500,581,08109977700,0.04,0.2
355,5861,33464,306900,1308,08077001402,0.06,0.03
356,2106,21111,221800,626,08077000200,0.04,0.25
357,4581,33840,188700,1201,08077001102,0.05,0.12
358,3267,43218,256400,1591,08123001415,0.06,0.02
359,2482,48007,306600,1426,08123001416,0.02,0.04
360,2800,33644,184700,826,08123001417,0.09,0.14
361,4633,29311,168100,715,08123001905,0.09,0.12
362,1672,33027,253200,931,08123001906,0.03,0.05
363,2968,34776,273800,1018,08123001907,0.03,0.1
364,2668,28393,165000,857,08123001908,0.02,0.05
365,4408,26888,191400,967,08123002004,0.05,0.08
366,781,48267,332400,1769,08123002005,0.04,0.0
367,286,42750,346400,-666666666,08123002006,0.03,0.07
368,6754,46848,409900,1086,08123002007,0.05,0.05
369,5471,53164,392200,1466,08123002008,0.03,0.04
370,1414,39602,441300,1297,08123002009,0.06,0.05
371,2599,25361,187500,1388,08123002010,0.04,0.15
372,1173,75938,429600,-666666666,08123002011,0.06,0.01
373,1232,48984,343300,-666666666,08123002012,0.05,0.0
374,3148,47821,281200,1589,08123002013,0.03,0.01
375,1613,31068,167200,1190,08123002014,0.08,0.07
376,1217,47070,267800,1725,08123002015,0.02,0.01
377,4412,17653,174300,818,08001007801,0.1,0.44
378,4594,18434,133800,820,08001007802,0.12,0.37
379,3832,35103,263300,1436,08001008535,0.04,0.04
380,3054,45271,304700,1793,08001008536,0.02,0.02
381,6933,40520,306400,1581,08001008537,0.04,0.06
382,6898,50734,331200,1902,08001008538,0.03,0.03
383,10259,42500,257100,1703,08001008539,0.01,0.03
384,7753,53259,344400,1951,08001008540,0.03,0.01
385,5338,46616,491700,2264,08001008541,0.03,0.03
386,8614,42294,282900,1671,08001008542,0.06,0.05
387,8806,36691,251500,1656,08001008543,0.04,0.06
388,5324,54338,361900,1909,08001008544,0.02,0.01
389,7506,40576,312400,1789,08001008545,0.05,0.03
390,3436,40458,240900,1432,08001008546,0.06,0.01
391,3980,33517,250600,1449,08001008547,0.06,0.03
392,1544,41766,270700,1246,08001008548,0.01,0.06
393,4320,36699,239600,1443,08001008549,0.05,0.11
394,7997,40139,266000,1475,08001008550,0.04,0.03
395,1547,41404,471900,-666666666,08001008551,0.0,0.02
396,7997,22337,154400,939,08001008709,0.11,0.27
397,2163,35655,230200,1375,08001009206,0.07,0.13
398,4891,29622,202500,1249,08001009207,0.04,0.09
399,2620,44679,336200,1230,08001009326,0.05,0.02
400,4031,31956,274500,971,08001009327,0.06,0.17
401,3781,23998,179300,994,08001009751,0.01,0.24
402,3483,26268,224300,1188,08001009752,0.07,0.08
403,1954,25828,137500,900,08001008603,0.04,0.24
404,5111,26225,221300,1370,08001008604,0.05,0.09
405,3927,30752,268000,1015,08001008605,0.05,0.11
406,9860,26142,175100,1143,08001009002,0.03,0.16
407,7337,21935,44800,1128,08001009316,0.04,0.11
408,4981,24196,269700,815,08001009607,0.1,0.16
409,6412,20625,183600,1002,08001008000,0.07,0.18
410,7058,35100,211200,1658,08001008505,0.07,0.11
411,8228,39430,348300,1480,08001008523,0.03,0.08
412,6016,27092,217500,1214,08001009304,0.07,0.19
413,4200,25274,261500,1168,08001009203,0.07,0.26
414,5591,27813,212200,1079,08001009310,0.07,0.12
415,4569,32274,223100,1355,08001009406,0.07,0.12
416,3144,39154,231800,1436,08001009608,0.04,0.06
417,4984,36318,268800,1192,08001008402,0.05,0.03
418,5197,22038,172800,919,08001008705,0.05,0.23
419,4528,24435,197000,935,08001009001,0.07,0.17
420,3830,25926,216500,1109,08001009307,0.05,0.17
421,3284,24021,212300,957,08001009553,0.05,0.17
422,2817,21692,197200,911,08001009606,0.02,0.2
423,5766,25683,192200,1506,08001008200,0.07,0.14
424,6927,28424,221700,1517,08001008507,0.06,0.09
425,3847,25500,45200,1011,08001008309,0.06,0.17
426,7088,30934,187500,1252,08001008353,0.05,0.13
427,4462,22327,521000,1790,08013012507,0.08,0.28
428,3509,30819,229900,1087,08013013308,0.06,0.16
429,3529,25504,232300,959,08013013401,0.11,0.27
430,7521,33526,284300,1263,08013013402,0.07,0.11
431,4685,50065,954500,1636,08013012101,0.04,0.09
432,3422,52699,795600,1112,08013012710,0.03,0.06
433,1518,39063,768900,1600,08013013202,0.04,0.11
434,5040,29319,237500,1038,08013013210,0.06,0.12
435,3687,24284,249100,901,08013013307,0.09,0.12
436,5143,25505,253600,1095,08013013306,0.07,0.15
437,3516,37267,311800,1482,08013012907,0.04,0.09
438,1618,38125,473700,1740,08013013201,0.03,0.11
439,6005,42781,479500,1442,08013013211,0.03,0.12
440,5735,23989,204700,926,08013013503,0.07,0.24
441,3483,35548,500300,1104,08013013005,0.01,0.09
442,4088,43006,549400,1270,08013013601,0.05,0.09
443,867,37986,367600,1259,08013013602,0.05,0.02
444,2484,49731,844200,1924,08013012104,0.05,0.1
445,5614,40145,507000,1356,08013012105,0.02,0.08
446,3570,38359,608400,1438,08013012603,0.06,0.11
447,6049,50274,652300,1726,08013012701,0.0,0.02
448,3567,22244,217800,798,08029964600,0.06,0.11
449,3896,25136,253100,864,08029964700,0.1,0.16
450,5563,27182,193900,910,08029964900,0.09,0.17
451,4007,23107,210500,914,08029964800,0.06,0.12
452,4782,25631,243200,948,08029965000,0.04,0.11
453,6248,25025,201000,1091,08031000902,0.04,0.19
454,3881,30070,229100,1206,08031000201,0.07,0.1
455,3248,33861,455600,942,08031000600,0.06,0.23
456,1441,9112,-666666666,242,08031000800,0.35,0.8
457,6453,23741,168000,1100,08031000903,0.04,0.28
458,2626,30121,286600,853,08031001101,0.03,0.21
459,5451,27155,199000,1135,08031001301,0.03,0.18
460,4295,22656,208200,1285,08031001302,0.04,0.15
461,4941,22584,190900,1045,08031001402,0.01,0.21
462,4107,51637,374800,1438,08031001702,0.04,0.15
463,3417,27067,262500,1218,08031001800,0.06,0.29
464,6136,37152,370100,978,08031002100,0.02,0.17
465,5219,31770,221200,982,08031002703,0.05,0.19
466,2791,53003,411100,1193,08031002801,0.03,0.08
467,3316,41220,359700,1034,08031002601,0.08,0.21
468,4655,42188,358500,1162,08031002803,0.05,0.12
469,2111,33005,298400,1361,08031005502,0.06,0.09
470,4904,33467,252200,1395,08031007088,0.01,0.11
471,5102,25950,125700,865,08031007089,0.05,0.08
472,5969,26752,365500,944,08059011100,0.05,0.19
473,4800,39146,291800,1337,08059011701,0.04,0.06
474,2121,37396,180200,1044,08059011904,0.03,0.06
475,3957,40733,404800,1727,08059012030,0.04,0.1
476,4864,46815,274700,1699,08059009823,0.03,0.01
477,5157,33108,219300,1175,08123002205,0.03,0.09
478,9367,43573,368200,991,08123002103,0.03,0.04
479,1884,45368,379700,575,08123002203,0.01,0.02
480,2098,48459,360900,1528,08123002204,0.03,0.05
481,3352,34512,247500,1013,08123002206,0.07,0.05
482,3062,44300,297300,1465,08123002207,0.04,0.09
483,5439,41912,303700,1223,08123002208,0.04,0.02
484,1662,50610,456000,2576,08123002209,0.06,0.04
485,1079,38103,470500,-666666666,08123002210,0.05,0.0
486,4642,30145,146500,689,08125963100,0.02,0.15
487,5467,25463,151600,739,08125963200,0.02,0.13
488,5901,27614,270800,1070,08031015700,0.03,0.19
489,1428,35787,143600,1344,08031980000,0.05,0.09
490,0,-666666666,-666666666,-666666666,08031980100,,
491,6434,53019,369900,1922,08035013910,0.03,0.02
492,7463,53651,467900,1949,08035013911,0.05,0.03
493,5084,50490,306800,1610,08035014005,0.04,0.02
494,6842,67791,421700,2292,08035014006,0.03,0.01
495,2964,49891,431800,1441,08035014007,0.04,0.04
496,7294,66500,411900,1968,08035014008,0.02,0.03
497,3757,43636,299400,2063,08035014009,0.08,0.11
498,5630,46899,361700,1359,08035014010,0.03,0.03
499,2724,55245,459100,1453,08035014011,0.03,0.03
500,8027,50860,403400,1660,08035014012,0.03,0.05
501,6703,61352,503400,3501,08035014013,0.02,0.02
502,5437,61431,417400,2052,08035014124,0.01,0.02
503,3882,66766,609600,1563,08035014125,0.03,0.03
504,1876,53421,359000,1471,08035014126,0.01,0.06
505,5367,59495,498700,3091,08035014127,0.03,0.02
506,5027,51035,348800,1813,08035014128,0.03,0.02
507,3923,51926,412100,1837,08035014129,0.04,0.03
508,7870,49921,373700,2191,08035014130,0.03,0.01
509,4078,45724,534900,1637,08035014131,0.05,0.05
510,6366,67840,529700,2672,08035014132,0.02,0.03
511,6578,55134,374500,1131,08035014133,0.05,0.04
512,6478,56503,396000,2202,08035014134,0.03,0.03
513,3933,50164,782300,1536,08035014135,0.02,0.04
514,9188,48814,330500,1932,08035014136,0.03,0.05
515,9763,77685,502300,2411,08035014137,0.03,0.05
516,3313,47736,294800,1636,08035014138,0.01,0.09
517,3308,12898,253500,1354,08069000504,0.07,0.44
518,3737,14452,199400,1332,08069000505,0.1,0.45
519,3329,17010,273700,1408,08069000506,0.1,0.31
520,1568,27411,285100,979,08069000801,0.03,0.19
